Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Snowboard binding mount (product.metafields.test_data.binding_mount),Snowboard length (product.metafields.test_data.snowboard_length),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Price / Canada,Compare At Price / Canada,Status
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1709/prod/QC_PREP/20250711/16/35505d9c-b71a-30f9-b240-034f3c5c5517/1_org_zoom.jpg,6,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1707/prod/QC_PREP/20250711/16/b5751890-2088-3c87-9644-1ee971a98370/1_org_zoom.jpg,7,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-bask-l-kulot-5-li-paket,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli Baskılı Külot 5'li Paket,"<p><a href=""https://www.trendyol.com/domi/kids-kiz-cocuk-camasir-pamuklu-renkli-baskili-kulot-5-li-paket-p-1155015763?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1155015763</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kız Çocuk Külot,"trendyol-import, Kız, Çocuk, Külot, domi-kids, dominant",true,Beden,2/3,,,,,,,,1155015763-2,0.0,shopify,100,deny,manual,349.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1906/prod/QC_PREP/20260610/15/156b122b-f5ef-3f84-9b44-f1957e35bf59/1_org_zoom.jpg,1,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli Baskılı Külot 5'li Paket,false,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli Baskılı Külot 5'li Paket,,,,,kg,,,,,,active
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-bask-l-kulot-5-li-paket,,,,,,,,Beden,4/5,,,,,,,,1155015763-3,0.0,shopify,100,deny,manual,349.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-bask-l-kulot-5-li-paket,,,,,,,,Beden,9,,,,,,,,1155015763-4,0.0,shopify,100,deny,manual,349.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-bask-l-kulot-5-li-paket,,,,,,,,Beden,6/7,,,,,,,,1155015763-5,0.0,shopify,100,deny,manual,349.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-bask-l-kulot-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1912/prod/QC_PREP/20260610/15/77c02c72-66ad-36ea-aed3-ba462de91fce/1_org_zoom.jpg,2,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli Baskılı Külot 5'li Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-bask-l-kulot-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1912/prod/QC_PREP/20260610/15/b745f856-cff6-33ce-98ac-af23aafe6cc0/1_org_zoom.jpg,3,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli Baskılı Külot 5'li Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-bask-l-kulot-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1918/prod/QC_PREP/20260610/15/6bd16bfe-c428-3540-887f-d19df79616d3/1_org_zoom.jpg,4,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli Baskılı Külot 5'li Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-camas-r-pamuklu-renkli-bask-l-kulot-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1939/prod/QC_PREP/20260610/15/a8f676a0-92bb-3f9a-a61c-5b875fac8d4f/1_org_zoom.jpg,5,DOMİ KİDS Kız Çocuk Çamaşır Pamuklu Renkli Baskılı Külot 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,"<p><a href=""https://www.trendyol.com/domi/kids-erkek-cocuk-camasir-pamuklu-baskili-bel-gizli-lastik-boxer-5-li-paket-p-1153207980?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1153207980</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Boxer,"trendyol-import, Erkek, Boxer, Çocuk, rockhard, dominant",true,Beden,14,,,,,,,,1153207980-2,0.0,shopify,100,deny,manual,10.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1927/prod/QC_PREP/20260605/09/cc0804d1-c434-36eb-b072-0bcc06a37b77/1_org_zoom.jpg,1,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,false,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,kg,,,,,,active
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1928/prod/QC_PREP/20260605/09/44ecda7a-d1e9-3aec-ab3f-f34705a805a6/1_org_zoom.jpg,2,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1934/prod/QC_PREP/20260605/09/b7b9563d-6c9e-35c9-8794-dcf1a1b2482c/1_org_zoom.jpg,3,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1902/prod/QC_PREP/20260605/09/a071d7b3-2263-3a64-91d0-0a1e091611e4/1_org_zoom.jpg,4,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1941/prod/QC_PREP/20260605/09/9e49f8c0-bbd2-3fa7-a617-83d8b88224f1/1_org_zoom.jpg,5,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1942/prod/QC_PREP/20260605/09/6d951afc-c286-3f63-9546-51926d647165/1_org_zoom.jpg,6,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1927/prod/QC_PREP/20260605/09/cc0804d1-c434-36eb-b072-0bcc06a37b77/1_org_zoom.jpg,7,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-bask-l-bel-gizli-lastik-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1924/prod/QC_PREP/20260605/09/466068c6-2bb4-3aee-bdc0-0f3b48500afa/1_org_zoom.jpg,8,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Baskılı Bel Gizli Lastik BOXER 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,"<p><a href=""https://www.trendyol.com/rockhard/erkek-baskli-pamuklu-boxer-5-li-paket-p-955436083?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 955436083</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Boxer,"trendyol-import, Erkek, Boxer, rockhard, dominant",true,Beden,L,,,,,,,,955436083-2,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1709/prod/QC_PREP/20250711/16/35505d9c-b71a-30f9-b240-034f3c5c5517/1_org_zoom.jpg,1,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,false,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,kg,,,,,,active
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,Beden,M,,,,,,,,955436083-3,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,Beden,XL,,,,,,,,955436083-4,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,Beden,2XL,,,,,,,,955436083-5,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1707/prod/QC_PREP/20250711/16/2c709d86-a9c7-31a1-8bf7-ac0e59260f21/1_org_zoom.jpg,2,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1709/prod/QC_PREP/20250711/16/42363e00-3037-3739-a96d-5d787c651527/1_org_zoom.jpg,3,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1707/prod/QC_PREP/20250711/16/c12c0571-ddf0-3236-ba65-d021e30d3088/1_org_zoom.jpg,4,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1708/prod/QC_PREP/20250711/16/565112e5-4fdb-3404-96dc-cff6ea32eb96/1_org_zoom.jpg,5,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1707/prod/QC_PREP/20250711/16/374e4e40-32e7-3c59-a20a-64e908bc6ea3/1_org_zoom.jpg,6,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1709/prod/QC_PREP/20250711/16/35505d9c-b71a-30f9-b240-034f3c5c5517/1_org_zoom.jpg,7,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-baskl-pamuklu-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1707/prod/QC_PREP/20250711/16/b5751890-2088-3c87-9644-1ee971a98370/1_org_zoom.jpg,8,rockhard Erkek Basklı Pamuklu Boxer 5'li Paket,,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-ip-ask-l-c-tc-tl-body-2-li-paket,Dominant Kadın Çamaşır Pamuklu İp Askılı Çıtçıtlı BODY 2'li paket,"<p><a href=""https://www.trendyol.com/dominant/kadin-camasir-pamuklu-ip-askili-citcitli-body-2-li-paket-p-1154388155?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1154388155</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Lingerie,Kadın Body,"trendyol-import, Kadın, Body, İç Giyim, dominant",true,Beden,M/L,,,,,,,,1154388155-2,0.0,shopify,100,deny,manual,469.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1931/prod/QC_PREP/20260608/16/b37136d9-57be-3be3-aa9d-7de9ee0fbb89/1_org_zoom.jpg,1,Dominant Kadın Çamaşır Pamuklu İp Askılı Çıtçıtlı BODY 2'li paket,false,Dominant Kadın Çamaşır Pamuklu İp Askılı Çıtçıtlı BODY 2'li paket,,,,,kg,,,,,,active
dominant-kad-n-camas-r-pamuklu-ip-ask-l-c-tc-tl-body-2-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1901/prod/QC_PREP/20260608/16/be0e6f12-051c-3da6-b4e0-6a1fdd6e92a7/1_org_zoom.jpg,2,Dominant Kadın Çamaşır Pamuklu İp Askılı Çıtçıtlı BODY 2'li paket,,,,,,,,,,,,,
dominant-kad-n-camas-r-pamuklu-ip-ask-l-c-tc-tl-body-2-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1923/prod/QC_PREP/20260608/16/91e401ca-75e8-3b1e-bb54-d1c1e4f88713/1_org_zoom.jpg,3,Dominant Kadın Çamaşır Pamuklu İp Askılı Çıtçıtlı BODY 2'li paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-ribana-beyaz-atlet-3-lu-paket,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz ATLET 3'lü Paket,"<p><a href=""https://www.trendyol.com/domi/kids-erkek-cocuk-camasir-pamuklu-ribana-beyaz-atlet-3-lu-paket-p-1154284762?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1154284762</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Atlet,"trendyol-import, Çocuk, Atlet, Erkek, domi-kids, dominant",true,Beden,14,,,,,,,,1154284762-2,0.0,shopify,100,deny,manual,659.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1906/prod/QC_PREP/20260608/11/6334f235-b1d3-3115-ba1a-f3cc69d45df1/1_org_zoom.jpg,1,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz ATLET 3'lü Paket,false,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Ribana Beyaz ATLET 3'lü Paket,,,,,kg,,,,,,active
domi-kids-erkek-cocuk-camas-r-pamuklu-ribana-beyaz-atlet-3-lu-paket,,,,,,,,Beden,10/11,,,,,,,,1154284762-3,0.0,shopify,100,deny,manual,659.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-ribana-beyaz-atlet-3-lu-paket,,,,,,,,Beden,12/13,,,,,,,,1154284762-4,0.0,shopify,100,deny,manual,659.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,"<p><a href=""https://www.trendyol.com/rockhard/erkek-camasir-pamuklu-bel-lastikli-duz-boxer-5-li-paket-p-1130428031?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1130428031</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Boxer,"trendyol-import, Erkek, Boxer, rockhard, dominant",true,Beden,M,,,,,,,,1130428031-2,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1935/prod/QC_ENRICHMENT/20260623/15/9c16e980-0e39-32a1-8b04-3efd69f3909c/1_org_zoom.jpg,1,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,false,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,,,,,kg,,,,,,active
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,Beden,L,,,,,,,,1130428031-3,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,Beden,XL,,,,,,,,1130428031-4,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,Beden,2XL,,,,,,,,1130428031-5,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,Beden,S,,,,,,,,1130428031-6,0.0,shopify,100,deny,manual,42.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1906/prod/QC_ENRICHMENT/20260623/14/59831c71-f025-353b-ae6e-193c79e9a3a3/1_org_zoom.jpg,2,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,,,,,,,,,,,,,
rockhard-erkek-camas-r-pamuklu-bel-lastikli-duz-boxer-5-li-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/128/192/ty1935/prod/QC_ENRICHMENT/20260623/15/9c16e980-0e39-32a1-8b04-3efd69f3909c/1_org_zoom.jpg,3,rockhard Erkek Çamaşır Pamuklu Bel Lastikli Düz BOXER 5'li Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-pamuklu-renkli-atlet-3-lu-paket,DOMİ KİDS Kız Çocuk Pamuklu Renkli ATLET 3'lü Paket,"<p><a href=""https://www.trendyol.com/domi/kids-kiz-cocuk-pamuklu-renkli-atlet-3-lu-paket-p-1154980406?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1154980406</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kız Çocuk Atlet,"trendyol-import, Çocuk, Atlet, Kız, domi-kids, dominant",true,Beden,2-3,,,,,,,,1154980406-2,0.0,shopify,100,deny,manual,439.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1917/prod/QC_PREP/20260610/13/88dba557-efe2-3a34-8e59-e29441dbba22/1_org_zoom.jpg,1,DOMİ KİDS Kız Çocuk Pamuklu Renkli ATLET 3'lü Paket,false,DOMİ KİDS Kız Çocuk Pamuklu Renkli ATLET 3'lü Paket,,,,,kg,,,,,,active
domi-kids-k-z-cocuk-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,Beden,4-5,,,,,,,,1154980406-3,0.0,shopify,100,deny,manual,439.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-k-z-cocuk-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,Beden,8/9,,,,,,,,1154980406-4,0.0,shopify,100,deny,manual,439.00,,true,true,,,,,,,,,false,,,,,,kg,,,,,,
domi-kids-k-z-cocuk-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1902/prod/QC_PREP/20260610/13/9a945809-c0ad-30a0-8a60-119601f56e8e/1_org_zoom.jpg,2,DOMİ KİDS Kız Çocuk Pamuklu Renkli ATLET 3'lü Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1918/prod/QC_PREP/20260610/13/9d57760f-92e4-3e07-8ce5-9e8e82f7c1c7/1_org_zoom.jpg,3,DOMİ KİDS Kız Çocuk Pamuklu Renkli ATLET 3'lü Paket,,,,,,,,,,,,,
domi-kids-k-z-cocuk-pamuklu-renkli-atlet-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1898/prod/QC_PREP/20260610/13/d0210683-5f09-3fb8-b3fc-ffb5e04af517/1_org_zoom.jpg,4,DOMİ KİDS Kız Çocuk Pamuklu Renkli ATLET 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,"<p><a href=""https://www.trendyol.com/domi/kids-erkek-cocuk-camasir-pamuklu-renkli-baskili-boxer-3-lu-paket-p-1143059757?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 1143059757</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Erkek Çocuk Boxer,"trendyol-import, Erkek, Boxer, Çocuk, rockhard, dominant",true,Title,Default Title,,,,,,,,1143059757,0.0,shopify,100,deny,manual,339.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1926/prod/QC_PREP/20260610/11/2ad737f5-7247-3963-9cf3-aa268de02afb/1_org_zoom.jpg,1,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,false,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,kg,,,,,,active
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1939/prod/QC_PREP/20260610/11/71d6025c-bd08-37ce-846b-71a6cd673091/1_org_zoom.jpg,2,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1918/prod/QC_PREP/20260610/11/644eded0-2226-37be-83ba-e06a521d2d37/1_org_zoom.jpg,3,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1941/prod/QC_PREP/20260610/11/0da0ca56-55fa-3a07-a04d-7c2591b9fa11/1_org_zoom.jpg,4,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,,,,,,,,,
domi-kids-erkek-cocuk-camas-r-pamuklu-renkli-bask-l-boxer-3-lu-paket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1910/prod/QC_PREP/20260610/11/70059189-ab19-3d6a-afaa-781e29a1735d/1_org_zoom.jpg,5,DOMİ KİDS Erkek Çocuk Çamaşır Pamuklu Renkli Baskılı BOXER 3'lü Paket,,,,,,,,,,,,,
domikids-k-z-cocuk-pamuklu-atlet-3-lu-paket-68500-283,DOMİKİDS Kız Çocuk Pamuklu Atlet 3'lü Paket 68500-283,"<p><a href=""https://www.trendyol.com/domikids/kiz-cocuk-pamuklu-atlet-3-lu-paket-68500-283-p-856307028?boutiqueId=61&merchantId=4341&filterOverPriceListings=false&sav=true"" rel=""nofollow"">Trendyol kaynak</a></p>
<p>Kaynak ID: 856307028</p>",Dominant,Apparel & Accessories > Clothing > Underwear & Socks > Underwear,Kız Çocuk Atlet,"trendyol-import, Çocuk, Atlet, Kız, domi-kids, dominant",true,Title,Default Title,,,,,,,,856307028,0.0,shopify,100,deny,manual,439.00,,true,true,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1919/prod/QC_ENRICHMENT/20260520/14/68fd4ed3-d096-3bee-a058-423b804142f7/1_org_zoom.jpg,1,DOMİKİDS Kız Çocuk Pamuklu Atlet 3'lü Paket 68500-283,false,DOMİKİDS Kız Çocuk Pamuklu Atlet 3'lü Paket 68500-283,,,,,kg,,,,,,active
domikids-k-z-cocuk-pamuklu-atlet-3-lu-paket-68500-283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.dsmcdn.com/mnresize/620/920/ty1937/prod/QC_ENRICHMENT/20260520/14/dd6436a5-2c82-329b-979d-1def2955b8af/1_org_zoom.jpg,2,DOMİKİDS Kız Çocuk Pamuklu Atlet 3'lü Paket 68500-283,,,,,,,,,,,,,
